source,ticker,query,query_class,expected_page_family,expected_url,ranking_url,impressions,clicks,ctr,position,ownership_status,status,intended_route_impressions,wrong_route_impressions,total_metric_route_impressions,intended_ownership_rate,competing_route_count,dominant_route,dominant_route_impressions,dominant_route_is_correct,route_breakdown
"google","KKR","kkr ex dividend date","DIVIDEND","DIVIDEND","/stocks/KKR/dividend-history","/stocks/KKR/dividend-history","1","0","0","60","CORRECT","CORRECT","1","0","1","1","0","/stocks/KKR/dividend-history","1","yes","/stocks/KKR/dividend-history=1"
"google","KLAC","kla annual revenue","REVENUE","REVENUE","/stocks/KLAC/revenue","/stocks/KLAC/revenue","1","0","0","56","CORRECT","CORRECT","1","0","1","1","0","/stocks/KLAC/revenue","1","yes","/stocks/KLAC/revenue=1"
"google","KFY","korn ferry net worth","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/KFY/revenue","1","0","0","34","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/KFY/revenue","1","no","/stocks/KFY/revenue=1"
"google","KRC","krc dividend","DIVIDEND","DIVIDEND","/stocks/KRC/dividend-history","/stocks/KRC/dividend-history","1","0","0","46","CORRECT","CORRECT","1","0","1","1","0","/stocks/KRC/dividend-history","1","yes","/stocks/KRC/dividend-history=1"
"google","KRC","krc dividend history","DIVIDEND","DIVIDEND","/stocks/KRC/dividend-history","/stocks/KRC/dividend-history","1","0","0","34","CORRECT","CORRECT","1","0","1","1","0","/stocks/KRC/dividend-history","1","yes","/stocks/KRC/dividend-history=1"
"google","LW","lamb weston annual revenue","REVENUE","REVENUE","/stocks/LW/revenue","/stocks/LW/revenue","1","0","0","44","CORRECT","CORRECT","1","0","1","1","0","/stocks/LW/revenue","1","yes","/stocks/LW/revenue=1"
"google","LXP","lxp dividend history","DIVIDEND","DIVIDEND","/stocks/LXP/dividend-history","/stocks/LXP/dividend-history","1","0","0","79","CORRECT","CORRECT","1","0","1","1","0","/stocks/LXP/dividend-history","1","yes","/stocks/LXP/dividend-history=1"
"google","LYFT","lyft revenue","REVENUE","REVENUE","/stocks/LYFT/revenue","/stocks/LYFT/revenue","1","0","0","53","CORRECT","CORRECT","1","0","1","1","0","/stocks/LYFT/revenue","1","yes","/stocks/LYFT/revenue=1"
"google","MAN","manpowergroup stock","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/MAN/ebitda","1","0","0","76","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/MAN/ebitda","1","no","/stocks/MAN/ebitda=1"
"google","MPC","marathon petroleum stock dividend","DIVIDEND","DIVIDEND","/stocks/MPC/dividend-history","/stocks/MPC/dividend-history","1","0","0","59","CORRECT","CORRECT","1","0","1","1","0","/stocks/MPC/dividend-history","1","yes","/stocks/MPC/dividend-history=1"
"google","MPT","medical properties trust","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/MPT/ebitda","1","0","0","95","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/MPT/ebitda","1","no","/stocks/MPT/ebitda=1"
"google","MPT","medical properties trust stock price","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/MPT/ebitda","1","0","0","88","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/MPT/ebitda","1","no","/stocks/MPT/ebitda=1"
"google","MRK","merck dividends","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/MRK/dividend-history","1","0","0","68","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/MRK/dividend-history","1","no","/stocks/MRK/dividend-history=1"
"google","MOH","moh stock dividend","DIVIDEND","DIVIDEND","/stocks/MOH/dividend-history","/stocks/MOH/dividend-history","1","0","0","33","CORRECT","CORRECT","1","0","1","1","0","/stocks/MOH/dividend-history","1","yes","/stocks/MOH/dividend-history=1"
"google","MOH","moh stock earnings date","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/MOH/eps","1","0","0","50","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/MOH/eps","1","no","/stocks/MOH/eps=1"
"google","MDLZ","mondelez net worth","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/MDLZ/revenue","1","0","0","47","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/MDLZ/revenue","1","no","/stocks/MDLZ/revenue=1"
"google","MSI","motorola solutions annual revenue","REVENUE","REVENUE","/stocks/MSI/revenue","/stocks/MSI/revenue","1","0","0","35","CORRECT","CORRECT","1","0","1","1","0","/stocks/MSI/revenue","1","yes","/stocks/MSI/revenue=1"
"google","MRK","mrk dividend","DIVIDEND","DIVIDEND","/stocks/MRK/dividend-history","/stocks/MRK/dividend-history","1","0","0","65","CORRECT","CORRECT","1","0","1","1","0","/stocks/MRK/dividend-history","1","yes","/stocks/MRK/dividend-history=1"
"google","MRK","mrk next dividend date","DIVIDEND","DIVIDEND","/stocks/MRK/dividend-history","/stocks/MRK/dividend-history","1","0","0","69","CORRECT","CORRECT","1","0","1","1","0","/stocks/MRK/dividend-history","1","yes","/stocks/MRK/dividend-history=1"
"google","MS","ms dividend history","DIVIDEND","DIVIDEND","/stocks/MS/dividend-history","/stocks/MS/dividend-history","1","0","0","29","CORRECT","CORRECT","1","0","1","1","0","/stocks/MS/dividend-history","1","yes","/stocks/MS/dividend-history=1"
"google","GOOG|GOOGL","net income google","NET_INCOME","NET_INCOME","","/stocks/GOOG/net-income","1","0","0","79","UNKNOWN","UNKNOWN","0","1","1","0","0","/stocks/GOOG/net-income","1","no","/stocks/GOOG/net-income=1"
"google","GOOG","net income of google","NET_INCOME","NET_INCOME","/stocks/GOOG/net-income","/stocks/GOOG/net-income","1","0","0","79","CORRECT","CORRECT","1","0","1","1","0","/stocks/GOOG/net-income","1","yes","/stocks/GOOG/net-income=1"
"google","NFLX","netflix annual revenue","REVENUE","REVENUE","/stocks/NFLX/revenue","/stocks/NFLX/revenue","1","0","0","60","CORRECT","CORRECT","1","0","1","1","0","/stocks/NFLX/revenue","1","yes","/stocks/NFLX/revenue=1"
"google","NFLX","netflix revenue per year","REVENUE","REVENUE","/stocks/NFLX/revenue","/stocks/NFLX/revenue","1","0","0","71","CORRECT","CORRECT","1","0","1","1","0","/stocks/NFLX/revenue","1","yes","/stocks/NFLX/revenue=1"
"google","NFLX","netflix stock 2007","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/NFLX/revenue","1","0","0","58","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/NFLX/revenue","1","no","/stocks/NFLX/revenue=1"
"google","NYT","new york times financials","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/NYT/shares-outstanding","1","0","0","86","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/NYT/shares-outstanding","1","no","/stocks/NYT/shares-outstanding=1"
"google","NFLX","nflx revenue","REVENUE","REVENUE","/stocks/NFLX/revenue","/stocks/NFLX/revenue","1","0","0","39","CORRECT","CORRECT","1","0","1","1","0","/stocks/NFLX/revenue","1","yes","/stocks/NFLX/revenue=1"
"google","NJR","njr","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/NJR/revenue","1","0","0","70","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/NJR/revenue","1","no","/stocks/NJR/revenue=1"
"google","NVDA","nvidia outstanding shares","SHARES","SHARES","/stocks/NVDA/shares-outstanding","/stocks/NVDA/shares-outstanding","1","0","0","24","CORRECT","CORRECT","1","0","1","1","0","/stocks/NVDA/shares-outstanding","1","yes","/stocks/NVDA/shares-outstanding=1"
"google","NXPI","nxp aktie dividende","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/NXPI/dividend-history","1","0","0","83","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/NXPI/dividend-history","1","no","/stocks/NXPI/dividend-history=1"
"google","NXPI","nxp dividende","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/NXPI/dividend-history","1","0","0","78","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/NXPI/dividend-history","1","no","/stocks/NXPI/dividend-history=1"
"google","DLR","nyse dlr dividend","DIVIDEND","DIVIDEND","/stocks/DLR/dividend-history","/stocks/DLR/dividend-history","1","0","0","88","CORRECT","CORRECT","1","0","1","1","0","/stocks/DLR/dividend-history","1","yes","/stocks/DLR/dividend-history=1"
"google","WFC","nyse wfc dividend","DIVIDEND","DIVIDEND","/stocks/WFC/dividend-history","/stocks/WFC/dividend-history","1","0","0","52","CORRECT","CORRECT","1","0","1","1","0","/stocks/WFC/dividend-history","1","yes","/stocks/WFC/dividend-history=1"
"google","OGN","organon stock dividend","DIVIDEND","DIVIDEND","/stocks/OGN/dividend-history","/stocks/OGN/dividend-history","1","0","0","51","CORRECT","CORRECT","1","0","1","1","0","/stocks/OGN/dividend-history","1","yes","/stocks/OGN/dividend-history=1"
"google","GOOGL","outstanding shares of google","SHARES","SHARES","/stocks/GOOGL/shares-outstanding","/stocks/GOOGL/shares-outstanding","1","0","0","53","CORRECT","CORRECT","1","0","1","1","0","/stocks/GOOGL/shares-outstanding","1","yes","/stocks/GOOGL/shares-outstanding=1"
"google","AMZN","p/e ratio of amazon","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/AMZN/pe-ratio","1","0","0","52","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/AMZN/pe-ratio","1","no","/stocks/AMZN/pe-ratio=1"
"google","PLTR","palantir dividend","DIVIDEND","DIVIDEND","/stocks/PLTR/dividend-history","/stocks/PLTR/dividend-history","1","0","0","64","CORRECT","CORRECT","1","0","1","1","0","/stocks/PLTR/dividend-history","1","yes","/stocks/PLTR/dividend-history=1"
"google","PLTR","palantir stock dividend","DIVIDEND","DIVIDEND","/stocks/PLTR/dividend-history","/stocks/PLTR/dividend-history","1","0","0","55","CORRECT","CORRECT","1","0","1","1","0","/stocks/PLTR/dividend-history","1","yes","/stocks/PLTR/dividend-history=1"
"google","DOW","pe ratio dow jones","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/DOW/pe-ratio","1","0","0","79","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/DOW/pe-ratio","1","no","/stocks/DOW/pe-ratio=1"
"google","POR","porfree","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/POR/free-cash-flow","1","0","0","82","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/POR/free-cash-flow","1","no","/stocks/POR/free-cash-flow=1"
"google","DOW","price earnings ratio dow jones","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/DOW/pe-ratio","1","0","0","86","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/DOW/pe-ratio","1","no","/stocks/DOW/pe-ratio=1"
"google","G","revenue of genpact","REVENUE","REVENUE","/stocks/G/revenue","/stocks/G/revenue","1","0","0","73","CORRECT","CORRECT","1","0","1","1","0","/stocks/G/revenue","1","yes","/stocks/G/revenue=1"
"google","SBSI","sbsi","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/SBSI/revenue","1","0","0","44","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/SBSI/revenue","1","no","/stocks/SBSI/revenue=1"
"google","FUN","six flags net worth","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/FUN/net-income","1","0","0","85","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/FUN/net-income","1","no","/stocks/FUN/net-income=1"
"google","SLM","slm ltd income","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/SLM/dividend-history","1","0","0","69","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/SLM/dividend-history","1","no","/stocks/SLM/dividend-history=1"
"google","SM","sm dividend history","DIVIDEND","DIVIDEND","/stocks/SM/dividend-history","/stocks/SM/dividend-history","1","0","0","28","CORRECT","CORRECT","1","0","1","1","0","/stocks/SM/dividend-history","1","yes","/stocks/SM/dividend-history=1"
"google","STWD","stwd dividend history","DIVIDEND","DIVIDEND","/stocks/STWD/dividend-history","/stocks/STWD/dividend-history","1","0","0","39","CORRECT","CORRECT","1","0","1","1","0","/stocks/STWD/dividend-history","1","yes","/stocks/STWD/dividend-history=1"
"google","STWD","stwd next dividend date","DIVIDEND","DIVIDEND","/stocks/STWD/dividend-history","/stocks/STWD/dividend-history","1","0","0","58","CORRECT","CORRECT","1","0","1","1","0","/stocks/STWD/dividend-history","1","yes","/stocks/STWD/dividend-history=1"
"google","STWD","stwd stock dividend","DIVIDEND","DIVIDEND","/stocks/STWD/dividend-history","/stocks/STWD/dividend-history","1","0","0","56","CORRECT","CORRECT","1","0","1","1","0","/stocks/STWD/dividend-history","1","yes","/stocks/STWD/dividend-history=1"
"google","KNX","swift trucking net worth","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/KNX/revenue","1","0","0","73","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/KNX/revenue","1","no","/stocks/KNX/revenue=1"
"google","SYY","sysco stock price history","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/SYY/dividend-history","1","0","0","56","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/SYY/dividend-history","1","no","/stocks/SYY/dividend-history=1"
"google","SYY","syy dividend history","DIVIDEND","DIVIDEND","/stocks/SYY/dividend-history","/stocks/SYY/dividend-history","1","0","0","24","CORRECT","CORRECT","1","0","1","1","0","/stocks/SYY/dividend-history","1","yes","/stocks/SYY/dividend-history=1"
"google","TR","tootsie roll dividend","DIVIDEND","DIVIDEND","/stocks/TR/dividend-history","/stocks/TR/dividend-history","1","0","0","46","CORRECT","CORRECT","1","0","1","1","0","/stocks/TR/dividend-history","1","yes","/stocks/TR/dividend-history=1"
"google","TR","tootsie roll stock dividend","DIVIDEND","DIVIDEND","/stocks/TR/dividend-history","/stocks/TR/dividend-history","1","0","0","46","CORRECT","CORRECT","1","0","1","1","0","/stocks/TR/dividend-history","1","yes","/stocks/TR/dividend-history=1"
"google","TR","tr dividend history","DIVIDEND","DIVIDEND","/stocks/TR/dividend-history","/stocks/TR/dividend-history","1","0","0","28","CORRECT","CORRECT","1","0","1","1","0","/stocks/TR/dividend-history","1","yes","/stocks/TR/dividend-history=1"
"google","TRIP","tripadvisor revenue","REVENUE","REVENUE","/stocks/TRIP/revenue","/stocks/TRIP/revenue","1","0","0","69","CORRECT","CORRECT","1","0","1","1","0","/stocks/TRIP/revenue","1","yes","/stocks/TRIP/revenue=1"
"google","UBER","uber profits by year","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/UBER/free-cash-flow","1","0","0","79","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/UBER/free-cash-flow","1","no","/stocks/UBER/free-cash-flow=1"
"google","VEEV","veeva annual revenue","REVENUE","REVENUE","/stocks/VEEV/revenue","/stocks/VEEV/revenue","1","0","0","36","CORRECT","CORRECT","1","0","1","1","0","/stocks/VEEV/revenue","1","yes","/stocks/VEEV/revenue=1"
"google","VZ","verizon annual revenue","REVENUE","REVENUE","/stocks/VZ/revenue","/stocks/VZ/revenue","1","0","0","28","CORRECT","CORRECT","1","0","1","1","0","/stocks/VZ/revenue","1","yes","/stocks/VZ/revenue=1"
"google","VZ","verizon revenue","REVENUE","REVENUE","/stocks/VZ/revenue","/stocks/VZ/revenue","1","0","0","75","CORRECT","CORRECT","1","0","1","1","0","/stocks/VZ/revenue","1","yes","/stocks/VZ/revenue=1"
"google","VZ","verizon revenue 2023","REVENUE","REVENUE","/stocks/VZ/revenue","/stocks/VZ/revenue","1","0","0","81","CORRECT","CORRECT","1","0","1","1","0","/stocks/VZ/revenue","1","yes","/stocks/VZ/revenue=1"
"google","VZ","verizon revenues","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/VZ/revenue","1","0","0","72","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/VZ/revenue","1","no","/stocks/VZ/revenue=1"
"google","VZ","verizon turnover","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/VZ/revenue","1","0","0","72","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/VZ/revenue","1","no","/stocks/VZ/revenue=1"
"google","VZ","verizon wireless annual revenue","REVENUE","REVENUE","/stocks/VZ/revenue","/stocks/VZ/revenue","1","0","0","82","CORRECT","CORRECT","1","0","1","1","0","/stocks/VZ/revenue","1","yes","/stocks/VZ/revenue=1"
"google","GWW","w.w. grainger revenue","REVENUE","REVENUE","/stocks/GWW/revenue","/stocks/GWW/revenue","1","0","0","56","CORRECT","CORRECT","1","0","1","1","0","/stocks/GWW/revenue","1","yes","/stocks/GWW/revenue=1"
"google","DIS","walt disney company revenue","REVENUE","REVENUE","/stocks/DIS/revenue","/stocks/DIS/revenue","1","0","0","52","CORRECT","CORRECT","1","0","1","1","0","/stocks/DIS/revenue","1","yes","/stocks/DIS/revenue=1"
"google","WBD","warner bros revenue","REVENUE","REVENUE","/stocks/WBD/revenue","/stocks/WBD/revenue","1","0","0","59","CORRECT","CORRECT","1","0","1","1","0","/stocks/WBD/revenue","1","yes","/stocks/WBD/revenue=1"
"google","WM","waste management dividend yield","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/WM/dividend-history","1","0","0","74","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/WM/dividend-history","1","no","/stocks/WM/dividend-history=1"
"google","WFC","wells fargo dividend date","DIVIDEND","DIVIDEND","/stocks/WFC/dividend-history","/stocks/WFC/dividend-history","1","0","0","86","CORRECT","CORRECT","1","0","1","1","0","/stocks/WFC/dividend-history","1","yes","/stocks/WFC/dividend-history=1"
"google","WFC","wells fargo dividend pay date","DIVIDEND","DIVIDEND","/stocks/WFC/dividend-history","/stocks/WFC/dividend-history","1","0","0","88","CORRECT","CORRECT","1","0","1","1","0","/stocks/WFC/dividend-history","1","yes","/stocks/WFC/dividend-history=1"
"google","WFC","wells fargo dividend schedule","DIVIDEND","DIVIDEND","/stocks/WFC/dividend-history","/stocks/WFC/dividend-history","1","0","0","76","CORRECT","CORRECT","1","0","1","1","0","/stocks/WFC/dividend-history","1","yes","/stocks/WFC/dividend-history=1"
"google","WFC","wells fargo dividend stock","DIVIDEND","DIVIDEND","/stocks/WFC/dividend-history","/stocks/WFC/dividend-history","1","0","0","57","CORRECT","CORRECT","1","0","1","1","0","/stocks/WFC/dividend-history","1","yes","/stocks/WFC/dividend-history=1"
"google","WFC","wells fargo dividends","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/WFC/dividend-history","1","0","0","85","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/WFC/dividend-history","1","no","/stocks/WFC/dividend-history=1"
"google","WFC","wells fargo stock dividend history","DIVIDEND","DIVIDEND","/stocks/WFC/dividend-history","/stocks/WFC/dividend-history","1","0","0","73","CORRECT","CORRECT","1","0","1","1","0","/stocks/WFC/dividend-history","1","yes","/stocks/WFC/dividend-history=1"
"google","WFC","wellsfargo dividend","DIVIDEND","DIVIDEND","/stocks/WFC/dividend-history","/stocks/WFC/dividend-history","1","0","0","80","CORRECT","CORRECT","1","0","1","1","0","/stocks/WFC/dividend-history","1","yes","/stocks/WFC/dividend-history=1"
"google","WELL","welltower dividend","DIVIDEND","DIVIDEND","/stocks/WELL/dividend-history","/stocks/WELL/dividend-history","1","0","0","83","CORRECT","CORRECT","1","0","1","1","0","/stocks/WELL/dividend-history","1","yes","/stocks/WELL/dividend-history=1"
"google","WEN","wendy's debt","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/WEN/total-debt","1","0","0","48","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/WEN/total-debt","1","no","/stocks/WEN/total-debt=1"
"google","WU","western union turnover","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/WU/revenue","1","0","0","48","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/WU/revenue","1","no","/stocks/WU/revenue=1"
"google","WFC","wf dividend","DIVIDEND","DIVIDEND","/stocks/WFC/dividend-history","/stocks/WFC/dividend-history","1","0","0","81","CORRECT","CORRECT","1","0","1","1","0","/stocks/WFC/dividend-history","1","yes","/stocks/WFC/dividend-history=1"
"google","WFC","wfc dividends","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/WFC/dividend-history","1","0","0","80","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/WFC/dividend-history","1","no","/stocks/WFC/dividend-history=1"
"google","WFC","wfc ex dividend","DIVIDEND","DIVIDEND","/stocks/WFC/dividend-history","/stocks/WFC/dividend-history","1","0","0","81","CORRECT","CORRECT","1","0","1","1","0","/stocks/WFC/dividend-history","1","yes","/stocks/WFC/dividend-history=1"
"google","WFC","wfc ex dividend date","DIVIDEND","DIVIDEND","/stocks/WFC/dividend-history","/stocks/WFC/dividend-history","1","0","0","79","CORRECT","CORRECT","1","0","1","1","0","/stocks/WFC/dividend-history","1","yes","/stocks/WFC/dividend-history=1"
"google","WFC","wfc stock dividend","DIVIDEND","DIVIDEND","/stocks/WFC/dividend-history","/stocks/WFC/dividend-history","1","0","0","56","CORRECT","CORRECT","1","0","1","1","0","/stocks/WFC/dividend-history","1","yes","/stocks/WFC/dividend-history=1"
"google","WFC","wfc stock split history","AMBIGUOUS_QUERY","AMBIGUOUS","","/stocks/WFC/dividend-history","1","0","0","71","AMBIGUOUS","AMBIGUOUS","0","1","1","0","0","/stocks/WFC/dividend-history","1","no","/stocks/WFC/dividend-history=1"
"google","YUM","yum ex dividend date","DIVIDEND","DIVIDEND","/stocks/YUM/dividend-history","/stocks/YUM/dividend-history","1","0","0","54","CORRECT","CORRECT","1","0","1","1","0","/stocks/YUM/dividend-history","1","yes","/stocks/YUM/dividend-history=1"
"google","","mur vs lib","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","""dropbox"" ""2019"" ""10-k"" ""gross profit""","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","""dropbox"" ""gross profit"" ""2017"" ""2018"" ""2019""","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","""dropbox"" ""gross profit"" ""2017"" ""2018"" ""2019"" ""10-k""","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","""dropbox"" ""gross profit"" ""2017"" ""2018"" ""2019"" 10-k","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","""open geni""","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","$pl stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","1 share of meta","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","aaav","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","aapl nvda","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","abat stock stocktwits","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","abat stocktwits","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","abm industries competitors","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","aci worldwide revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","acushnet holdings","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","acushnet holdings corp","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","adp fortinet","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","afrm stocktwits","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","alarm-com saas valuation","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","alb performance","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","albertsons ticker symbol","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","algonquin stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","allstate vs metlife","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","alphabet annual revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","alphabet inc. terminal growth assumption changes","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","alphabet revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","amprius stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","amprius technologies stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","amprius technologies stocks","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","ampx ticker","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","amtd digital share price","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","apc rpc","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","apg annual report","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","aqn","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","aqn stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
